Company,Title,Rating,Work/Life Balance,Benefit,Security,Culture
Bright Horizons Family Solutions,President of Better Together Committee,4.00,3.00,4.00,4.00,1.00
Bright Horizons Family Solutions,Primary Care Teacher,3.00,2.00,4.00,2.00,5.00
Bright Horizons Family Solutions,Primary Early Preschool Teacher,5.00,4.00,4.00,5.00,3.00
Bright Horizons Family Solutions,Primary Preschool Teacher,4.00,4.00,3.20,2.60,3.80
Bright Horizons Family Solutions,Primary Teacher,2.75,3.40,3.25,2.90,3.60
Bright Horizons Family Solutions,Primary Toddler Teacher,2.00,3.50,2.00,3.50,3.00
Bright Horizons Family Solutions,Primary infant teacher,5.00,4.00,4.00,4.00,2.00
Bright Horizons Family Solutions,Program Coordinator,1.00,3.25,3.75,3.75,4.00
Bright Horizons Family Solutions,Program Coordinator/ Infant teacher,4.00,1.00,5.00,5.00,4.00
Bright Horizons Family Solutions,Program Director,5.00,2.50,3.00,4.50,2.00
Bright Horizons Family Solutions,Project Coordinator,3.00,3.00,3.00,3.00,4.00
Bright Horizons Family Solutions,Property Analyst,3.00,3.00,3.50,3.00,2.50
Bright Horizons Family Solutions,Quality Assurance Liaison,4.00,4.00,5.00,5.00,1.00
Bright Horizons Family Solutions,Quality Assurance and Mobile Tester,4.00,4.00,4.00,3.50,4.50
Bright Horizons Family Solutions,RESOURCE TEACHER,3.00,2.50,3.00,5.00,2.50
Bright Horizons Family Solutions,Reception/Assistant/Floater,1.00,3.00,2.00,4.00,4.33
Bright Horizons Family Solutions,Regional Education Coordinator,4.00,3.50,3.00,3.50,3.00
Bright Horizons Family Solutions,Regional Manager,4.56,4.11,2.89,3.33,2.89
Bright Horizons Family Solutions,Resource Teacher,3.23,3.08,3.77,3.31,2.92
Bright Horizons Family Solutions,SUBSTITUTE TEACHER,5.00,3.67,4.00,3.67,3.00
Bright Horizons Family Solutions,School Age Teacher/ Toddler Teacher,5.00,3.00,4.00,1.00,2.00
Bright Horizons Family Solutions,School Bus Driver,4.00,3.50,3.00,3.50,2.50
Bright Horizons Family Solutions,School-Age Lead Teacher,4.00,4.00,4.50,3.50,4.00
Bright Horizons Family Solutions,Self Employed,5.00,4.00,3.50,4.50,4.50
Bright Horizons Family Solutions,Senior Client Services Associate,5.00,5.00,4.00,2.67,2.00
Bright Horizons Family Solutions,Senior Director,5.00,2.00,3.00,1.00,4.00
Bright Horizons Family Solutions,Senior staff in Toddler program,3.00,4.00,4.00,4.00,3.00
Bright Horizons Family Solutions,Staff Member,3.00,3.67,4.33,3.67,3.33
Bright Horizons Family Solutions,Student Counselor,2.00,2.67,1.67,4.33,3.00
Bright Horizons Family Solutions,Student Loan Peace,4.00,2.50,4.00,2.00,4.00
Bright Horizons Family Solutions,Student Teaching,4.00,5.00,4.00,4.00,4.00
Bright Horizons Family Solutions,Student/Intern,1.00,2.00,2.00,4.00,5.00
Bright Horizons Family Solutions,Sub Teacher,4.00,4.00,3.00,3.00,3.00
Bright Horizons Family Solutions,Substitute,3.00,2.00,3.00,2.00,5.00
Bright Horizons Family Solutions,Substitute Assistant Teacher,4.00,3.67,3.67,3.67,4.67
Bright Horizons Family Solutions,Substitute Child Care Teacher-Seasonal,5.00,3.50,4.00,3.50,1.50
Bright Horizons Family Solutions,Substitute Preschool Teacher,4.00,3.50,2.50,3.00,2.50
Bright Horizons Family Solutions,Substitute Staffing Coordinator,3.00,4.00,2.00,2.67,2.67
Bright Horizons Family Solutions,Substitute Teacher,4.32,3.11,3.32,3.41,3.46
Bright Horizons Family Solutions,Substitute Teacher (Former full-time teacher),5.00,5.00,3.00,2.50,3.00
Bright Horizons Family Solutions,Substitute/Floater/Infant/Toddler Teacher,4.00,3.75,4.25,3.00,2.75
Bright Horizons Family Solutions,Summer Camp Counselor,4.00,3.00,1.00,4.00,4.00
Bright Horizons Family Solutions,Support Staff,3.50,2.75,3.25,3.50,3.50
Bright Horizons Family Solutions,Support Teacher,4.00,4.00,3.50,4.00,3.50
Bright Horizons Family Solutions,Support Teacher - Toddlers/Preschool,1.00,2.00,3.50,3.50,3.50
Bright Horizons Family Solutions,Support Teacher/ Primary Teacher,5.00,4.00,4.00,4.00,2.00
Bright Horizons Family Solutions,Support and Infant Teacher,3.00,2.33,3.67,3.00,3.67
Bright Horizons Family Solutions,TEACHER,4.67,3.00,3.67,3.83,2.17
Bright Horizons Family Solutions,TEACHER ASSISTANT,4.12,3.00,3.62,3.25,2.75
Bright Horizons Family Solutions,TEACHER- INFANT TWOS AND TODDLERS,4.00,4.00,2.00,4.00,3.00
Bright Horizons Family Solutions,TEACHERS ASSISTANT,4.00,3.33,3.33,3.33,2.33
Bright Horizons Family Solutions,TECHNICAL SUPPORT AND FRONT DESK ADMINISTRATION,4.00,4.00,5.00,5.00,3.00
Bright Horizons Family Solutions,Teacher,3.60,3.34,3.38,3.43,3.35
Bright Horizons Family Solutions,Teacher (floater),4.00,4.50,5.00,3.00,3.50
Bright Horizons Family Solutions,Teacher - Toddlers,5.00,3.33,2.00,4.67,4.00
Bright Horizons Family Solutions,Teacher .,1.00,3.50,2.00,3.50,2.00
Bright Horizons Family Solutions,Teacher / admin assistant,1.00,4.00,2.00,4.00,5.00
Bright Horizons Family Solutions,Teacher Accomplishments,5.00,4.50,3.00,3.00,2.50
Bright Horizons Family Solutions,Teacher Aide,5.00,2.67,2.67,2.33,2.67
Bright Horizons Family Solutions,Teacher Assistant,3.59,3.47,3.06,2.94,3.47
Bright Horizons Family Solutions,Teacher Assistant and Head Cook,3.00,3.00,4.50,3.50,3.00
Bright Horizons Family Solutions,Teacher Assistant cook,5.00,2.50,2.00,4.50,3.00
Bright Horizons Family Solutions,Teacher Assistant for 9-11 infants,3.00,4.00,3.50,4.50,4.00
Bright Horizons Family Solutions,Teacher Associate,4.00,5.00,2.00,3.00,2.00
Bright Horizons Family Solutions,Teacher assistant,5.00,2.00,3.00,2.50,3.00
Bright Horizons Family Solutions,Teacher in young Pre-k,3.00,3.00,2.00,4.00,4.00
Bright Horizons Family Solutions,Teacher p-k with degree and certification,1.00,2.00,3.00,3.00,4.00
Bright Horizons Family Solutions,Teacher's Assistant,5.00,4.00,5.00,4.00,4.00
Bright Horizons Family Solutions,Teacher's Assistant/ Floater,4.00,4.00,2.33,4.00,3.67
Bright Horizons Family Solutions,Teacher- Assistant Substitute,3.00,2.00,3.25,4.00,3.25
Bright Horizons Family Solutions,Teacher- Pre-school,2.00,3.00,4.50,2.50,1.50
Bright Horizons Family Solutions,Teacher/Better Together Representative,5.00,4.00,3.00,3.00,4.00
Bright Horizons Family Solutions,Teachers Assistant,2.60,4.00,3.00,3.40,3.60
Bright Horizons Family Solutions,Teachers assistant (volunteer),5.00,4.00,2.67,2.33,4.33
Bright Horizons Family Solutions,Teaching Assistant,3.50,3.38,3.38,2.88,3.25
Bright Horizons Family Solutions,Team Lead for Preshool Age Children,5.00,3.50,3.00,3.50,3.00
Bright Horizons Family Solutions,Team Leader/Teacher,4.00,2.67,3.67,4.33,4.33
Bright Horizons Family Solutions,Temp Cook,5.00,4.00,5.00,5.00,2.00
Bright Horizons Family Solutions,Temporary Assistant Teacher,5.00,3.33,3.67,4.67,2.67
Bright Horizons Family Solutions,Toddler Associate Teacher,2.60,2.80,3.40,3.00,3.40
Bright Horizons Family Solutions,Toddler Associate teacher,5.00,3.00,2.00,3.00,3.00
Bright Horizons Family Solutions,Toddler Lead Teacher,1.00,2.20,3.40,4.00,3.00
Bright Horizons Family Solutions,Toddler Teacher,3.33,3.31,3.49,3.16,3.27
Bright Horizons Family Solutions,Toddler Teacher (full-time),3.00,3.00,2.50,3.00,2.00
Bright Horizons Family Solutions,Toddler Teacher Assistant,5.00,4.50,1.00,3.50,4.50
Bright Horizons Family Solutions,Toddler Teacher and Caregiver,3.00,2.00,5.00,3.00,5.00
Bright Horizons Family Solutions,Toddler Teacher/Certified Infant/Toddler Teacher,4.00,2.75,3.00,3.25,3.25
Bright Horizons Family Solutions,Toddler teacher,3.40,3.80,2.40,3.60,3.60
Bright Horizons Family Solutions,Toddler/Preschool Teacher,4.00,2.25,3.50,4.25,3.75
Bright Horizons Family Solutions,Transition Teacher,4.00,2.00,3.50,4.50,2.75
Bright Horizons Family Solutions,Two Year Old Teacher,3.75,3.75,3.25,3.50,2.75
Bright Horizons Family Solutions,Two year old Teacher,4.00,4.00,4.00,3.00,3.75
Bright Horizons Family Solutions,Twos / Preschool Teacher,3.00,4.33,2.67,3.33,4.00
Bright Horizons Family Solutions,Volunteer Work,5.00,5.00,2.00,4.00,1.00
Bright Horizons Family Solutions,Younger Preschool Lead Teacher,5.00,3.33,3.67,4.67,4.00
Bright Horizons Family Solutions,associate teacher,3.00,2.50,5.00,2.50,2.50
Bright Horizons Family Solutions,childcare,4.00,2.00,5.00,4.00,4.00
Bright Horizons Family Solutions,childhood Lead Teacher Infant/Toddler Specialist,5.00,1.00,3.00,2.00,3.00
Bright Horizons Family Solutions,classroom support,5.00,4.00,3.67,4.00,3.33
Bright Horizons Family Solutions,co lead teacher,5.00,4.00,5.00,3.67,2.67
Bright Horizons Family Solutions,co-teacher,1.00,3.67,2.33,4.00,3.33
Bright Horizons Family Solutions,director,3.00,5.00,3.00,5.00,4.00
Bright Horizons Family Solutions,floater/teacher,1.00,3.50,2.25,3.25,2.00
Bright Horizons Family Solutions,lead teacher,5.00,2.00,2.00,1.00,4.00
Bright Horizons Family Solutions,manager,5.00,5.00,1.00,3.00,5.00
Bright Horizons Family Solutions,on-call teacher assistant,5.00,2.50,1.00,4.00,2.50
Bright Horizons Family Solutions,primary infant teacher,3.00,3.00,2.00,2.00,4.50
Bright Horizons Family Solutions,staff,1.00,3.33,2.67,2.67,4.33
Bright Horizons Family Solutions,supervisor,1.00,3.00,3.00,3.50,2.00
Bright Horizons Family Solutions,teacher,2.16,3.21,3.11,3.42,3.37
Bright-Horizons-Family-Solutions,4K Assistant Teacher/School-age Teacher,5.00,4.00,5.00,3.00,4.00
Bright-Horizons-Family-Solutions,ASOOCIATE TEACHER,4.00,4.50,2.50,3.00,2.50
Bright-Horizons-Family-Solutions,ASSISTANT DIRECTOR,5.00,4.50,4.50,3.00,3.50
Bright-Horizons-Family-Solutions,ASSISTANT DIRECTOR/ADMINISTRATIVE ASSISTANT,5.00,4.00,3.00,1.00,2.00
Bright-Horizons-Family-Solutions,ASSISTANT TEACHER,4.00,3.00,3.00,3.33,3.67
Bright-Horizons-Family-Solutions,ASSOCIATE TEACHER,4.50,2.00,3.00,3.50,2.50
Bright-Horizons-Family-Solutions,ASSOCIATE TEACHER JP MORGAN CHASE BRIGHT HORIZONS,1.00,2.50,4.00,3.00,4.00
Bright-Horizons-Family-Solutions,ASSOCIATE TEACHER/Lead Teacher,2.00,1.00,2.00,2.00,3.00
Bright-Horizons-Family-Solutions,Accounts Payable Assistant Processor,5.00,3.00,5.00,1.00,3.00
Bright-Horizons-Family-Solutions,Admin,1.00,3.00,5.00,2.00,3.00
Bright-Horizons-Family-Solutions,Admin Support\Office Manager,5.00,4.00,3.50,3.50,3.50
Bright-Horizons-Family-Solutions,Administrative Assistant,3.80,3.55,3.80,3.45,3.25
Bright-Horizons-Family-Solutions,Administrative Assistant HR,5.00,3.67,4.33,3.00,3.67
Bright-Horizons-Family-Solutions,Administrative Assistant and Teacher,4.00,1.00,4.00,5.00,4.00
Bright-Horizons-Family-Solutions,Administrator,3.00,3.60,3.80,2.80,4.00
Bright-Horizons-Family-Solutions,After School Teacher,3.00,3.00,3.00,4.50,2.50
Bright-Horizons-Family-Solutions,Alice Stillabower Interior Design,5.00,4.00,4.00,2.00,4.00
Bright-Horizons-Family-Solutions,Art Teacher,5.00,2.00,3.00,3.50,4.50
Bright-Horizons-Family-Solutions,Assist teachers and therapists,5.00,5.00,3.00,2.00,3.00
Bright-Horizons-Family-Solutions,Assistant Director,4.42,2.83,3.33,3.75,3.62
Bright-Horizons-Family-Solutions,Assistant Director/ Client Service Associate,3.00,3.33,3.00,3.00,1.33
Bright-Horizons-Family-Solutions,Assistant Pre-K Teacher,4.00,3.00,5.00,3.00,3.00
Bright-Horizons-Family-Solutions,Assistant Preschool Teacher,5.00,5.00,4.00,3.00,3.00
Bright-Horizons-Family-Solutions,Assistant Teacher,3.56,3.12,3.06,3.36,3.34
Bright-Horizons-Family-Solutions,Assistant Teacher Primary Caregiver,5.00,3.00,3.00,3.50,2.50
Bright-Horizons-Family-Solutions,Assistant Teacher/ Receptionist,2.00,3.00,2.33,3.67,3.67
Bright-Horizons-Family-Solutions,Assistant Toddler Teacher,3.00,3.00,3.00,4.00,5.00
Bright-Horizons-Family-Solutions,Assistant teacher,5.00,3.00,3.00,4.00,3.50
Bright-Horizons-Family-Solutions,Assisted the lead teacher,4.00,2.50,4.00,3.00,3.50
Bright-Horizons-Family-Solutions,Associate Infant Teacher,4.00,4.33,2.67,4.00,3.33
Bright-Horizons-Family-Solutions,Associate Staff,5.00,2.50,3.00,5.00,3.00
Bright-Horizons-Family-Solutions,Associate Teacher,3.66,3.35,3.36,3.18,3.26
Bright-Horizons-Family-Solutions,Associate Teacher (Infants/toddlers),4.00,4.00,5.00,4.00,3.00
Bright-Horizons-Family-Solutions,Associate teacher,5.00,3.00,3.00,2.00,1.00
Bright-Horizons-Family-Solutions,Asstant teacher,3.00,2.00,4.00,2.50,3.00
Bright-Horizons-Family-Solutions,Back-up Coordinator,5.00,2.67,3.67,4.33,3.67
Bright-Horizons-Family-Solutions,Business Administrator,4.00,4.00,3.67,2.67,3.67
Bright-Horizons-Family-Solutions,Business Manager,3.83,3.33,3.17,3.17,3.50
Bright-Horizons-Family-Solutions,Business Manager / Administrative Assistant,5.00,3.67,2.33,3.67,2.33
Bright-Horizons-Family-Solutions,Business Manager/Assistant Director,4.00,2.00,1.00,4.00,1.00
Bright-Horizons-Family-Solutions,CO-TEACHER,4.00,4.00,5.00,1.00,4.00
Bright-Horizons-Family-Solutions,Camp Counselor,4.00,4.33,2.33,3.00,3.00
Bright-Horizons-Family-Solutions,Caregiver,5.00,3.00,2.50,3.25,2.50
Bright-Horizons-Family-Solutions,Caregiver/Preschool Teacher,4.00,3.33,3.00,4.33,3.67
Bright-Horizons-Family-Solutions,Center Director,3.30,3.80,3.60,3.20,3.50
Bright-Horizons-Family-Solutions,Center Director I,4.00,4.50,3.00,3.00,4.00
Bright-Horizons-Family-Solutions,Center Lead Teacher,5.00,4.33,2.00,3.00,3.00
Bright-Horizons-Family-Solutions,Center Manager,4.00,3.80,3.20,4.20,2.40
Bright-Horizons-Family-Solutions,Center Support,2.67,3.50,2.67,2.83,3.50
Bright-Horizons-Family-Solutions,Center Support Staff,1.00,2.00,2.33,2.67,4.00
Bright-Horizons-Family-Solutions,Center Support Teacher,4.00,3.33,4.33,2.67,3.67
Bright-Horizons-Family-Solutions,Center support,4.00,3.00,4.00,4.00,3.00
Bright-Horizons-Family-Solutions,Certified Montessori Teacher,3.00,4.50,3.50,2.50,3.00
Bright-Horizons-Family-Solutions,Certified Teacher,4.00,3.50,3.00,4.00,3.00
Bright-Horizons-Family-Solutions,Certified teacher,4.00,3.00,2.33,2.67,3.00
Bright-Horizons-Family-Solutions,Child Care Aide,1.00,4.00,5.00,2.00,3.00
Bright-Horizons-Family-Solutions,Child Care Associate Teacher,3.00,3.33,3.00,3.00,2.67
Bright-Horizons-Family-Solutions,Child Care Intern,5.00,3.67,3.33,3.67,2.00
Bright-Horizons-Family-Solutions,Child Care Provider/ Associate Teacher,5.00,3.00,3.50,3.50,3.00
Bright-Horizons-Family-Solutions,Child Care Teacher,2.00,5.00,1.00,3.00,4.00
Bright-Horizons-Family-Solutions,Child-Care Teacher,5.00,3.00,3.33,4.00,3.67
Bright-Horizons-Family-Solutions,Childcare Provider,3.71,3.71,3.86,3.14,2.86
Bright-Horizons-Family-Solutions,Childcare Teacher,3.00,4.17,3.33,3.67,2.50
Bright-Horizons-Family-Solutions,Childcare Teacher/ Cook,5.00,3.00,5.00,5.00,3.00
Bright-Horizons-Family-Solutions,Childhood Development Teacher,3.00,4.00,3.50,1.50,4.00
Bright-Horizons-Family-Solutions,Childhood Early Educator,5.00,2.00,5.00,4.00,3.00
Bright-Horizons-Family-Solutions,Childhood Educator (Lead Teacher),4.00,4.00,3.00,4.00,3.00
Bright-Horizons-Family-Solutions,Client Service Associate,4.00,4.33,4.00,3.67,3.00
Bright-Horizons-Family-Solutions,Co-Teacher,3.00,4.00,3.00,2.00,2.50
Bright-Horizons-Family-Solutions,Co-assistant Preschool Teacher,3.00,3.33,3.67,3.00,3.33
Bright-Horizons-Family-Solutions,Co-teacher,3.00,3.00,3.00,4.00,3.00
Bright-Horizons-Family-Solutions,Commercial Cleaner,3.00,2.00,4.00,5.00,2.00
Bright-Horizons-Family-Solutions,Contact Care Specialist,3.00,5.00,3.00,4.00,4.00
Bright-Horizons-Family-Solutions,Contact Center Program Manager,5.00,3.00,4.00,3.50,3.50
Bright-Horizons-Family-Solutions,Contract Preschool Teacher,4.00,2.00,2.00,2.00,5.00
Bright-Horizons-Family-Solutions,Cook,3.57,4.00,2.57,2.57,2.43
Bright-Horizons-Family-Solutions,Cook Assis,5.00,3.00,4.00,1.00,4.00
Bright-Horizons-Family-Solutions,Customer Care Consultant,5.00,3.00,2.20,3.80,2.80
Bright-Horizons-Family-Solutions,Customer Care Coordinator,2.00,2.00,3.00,4.00,3.00
Bright-Horizons-Family-Solutions,Customer Care Specialist,3.00,4.33,4.00,2.00,4.00
Bright-Horizons-Family-Solutions,Customer Service Specialist,5.00,5.00,2.00,4.00,2.00
Bright-Horizons-Family-Solutions,Customer Specialist,1.00,4.33,3.67,2.33,3.67
Bright-Horizons-Family-Solutions,DIRECTOR,4.00,3.50,4.50,3.00,2.50
Bright-Horizons-Family-Solutions,Day Care Teacher,3.00,3.00,3.00,2.50,2.00
Bright-Horizons-Family-Solutions,Daycare Teacher,3.50,3.12,3.50,4.12,3.12
Bright-Horizons-Family-Solutions,Daycare Teacher - Transition 2's and 4's,5.00,2.67,3.33,2.67,2.67
Bright-Horizons-Family-Solutions,Daycare Teacher Assistant,3.00,3.00,3.00,2.00,4.00
Bright-Horizons-Family-Solutions,Designated CT State Head Teacher,5.00,3.67,3.33,3.67,3.00
Bright-Horizons-Family-Solutions,Direct Care,5.00,4.50,5.00,2.50,3.00
Bright-Horizons-Family-Solutions,Direct Care Staff,4.00,4.00,2.00,4.00,4.00
Bright-Horizons-Family-Solutions,Director,4.11,2.83,3.56,3.33,3.11
Bright-Horizons-Family-Solutions,Director of Little Elms Child Care Center,5.00,3.00,3.50,3.75,4.00
Bright-Horizons-Family-Solutions,Director/School Age Director,4.00,4.00,5.00,2.00,2.00
Bright-Horizons-Family-Solutions,District Manager,5.00,3.00,3.50,5.00,3.00
Bright-Horizons-Family-Solutions,Durham - Resource Teacher,3.00,2.00,3.00,3.00,2.00
Bright-Horizons-Family-Solutions,Early Childhood Development Specialist,4.00,4.00,4.00,1.00,5.00
Bright-Horizons-Family-Solutions,Early Childhood Educator,3.20,3.40,2.40,3.20,3.20
Bright-Horizons-Family-Solutions,Early Childhood Specialist,1.00,2.50,1.50,3.50,4.50
Bright-Horizons-Family-Solutions,Early Childhood Substitute Teacher,4.00,3.00,3.00,3.00,4.50
Bright-Horizons-Family-Solutions,EdAssist Consultant,3.00,3.00,3.33,4.00,3.00
Bright-Horizons-Family-Solutions,Education Coordinator,3.90,3.14,3.38,3.43,3.24
Bright-Horizons-Family-Solutions,Education Coordinator/ Teacher,5.00,3.00,4.00,3.50,3.50
Bright-Horizons-Family-Solutions,Educational Coordinator,4.00,4.50,4.00,4.50,3.50
Bright-Horizons-Family-Solutions,Educator,4.33,4.00,3.67,3.33,2.67
Bright-Horizons-Family-Solutions,Employee,3.00,3.00,3.00,1.00,2.00
Bright-Horizons-Family-Solutions,Executive Assistant,5.00,3.50,2.75,2.50,3.25
Bright-Horizons-Family-Solutions,Executive Chef,1.00,3.00,3.00,4.00,4.67
Bright-Horizons-Family-Solutions,Financial Analyst,4.00,3.44,3.35,3.38,3.43
Bright-Horizons-Family-Solutions,Floater,3.50,5.00,3.50,4.00,3.50
Bright-Horizons-Family-Solutions,Floater Teacher,1.00,2.00,5.00,5.00,2.00
Bright-Horizons-Family-Solutions,Floater/Assistant Teacher,5.00,4.00,3.50,2.50,4.00
Bright-Horizons-Family-Solutions,Former employee,3.00,2.50,4.00,2.50,3.00
Bright-Horizons-Family-Solutions,Full Service Representative,1.00,4.00,3.00,4.00,1.00
Bright-Horizons-Family-Solutions,Full Time Twos Teacher,3.00,2.50,5.00,3.00,5.00
Bright-Horizons-Family-Solutions,General Office Clerk,4.00,3.33,4.00,3.00,2.67
Bright-Horizons-Family-Solutions,Group Super,4.00,4.00,4.00,3.00,3.25
Bright-Horizons-Family-Solutions,Head Chef/ Kitchen,4.00,4.00,3.00,5.00,4.00
Bright-Horizons-Family-Solutions,Head Cook,4.00,4.00,2.00,3.00,2.50
Bright-Horizons-Family-Solutions,Head Infant Teacher,4.00,3.00,2.00,2.00,5.00
Bright-Horizons-Family-Solutions,Head Teacher,4.00,3.24,3.65,3.24,2.71
Bright-Horizons-Family-Solutions,Head Toddler Teacher/ Center Event Coordinator,5.00,4.00,2.50,3.50,3.00
Bright-Horizons-Family-Solutions,INFANT TEACHER,2.00,1.00,5.00,2.00,1.00
Bright-Horizons-Family-Solutions,IT Service Desk Coordinator,3.00,2.00,3.00,5.00,4.50
Bright-Horizons-Family-Solutions,Infant / Toddler Associate Teacher,5.00,2.50,4.50,4.00,3.00
Bright-Horizons-Family-Solutions,Infant Assistant Teacher,4.00,4.00,3.50,4.00,3.00
Bright-Horizons-Family-Solutions,Infant Associate Teacher,2.60,4.40,4.20,3.40,4.20
Bright-Horizons-Family-Solutions,Infant Caregiver/Teacher,4.00,3.67,3.67,3.67,4.67
Bright-Horizons-Family-Solutions,Infant Child Care Teacher,4.00,3.33,2.67,4.00,4.00
Bright-Horizons-Family-Solutions,Infant Education Coordinator,3.00,1.00,5.00,3.00,3.00
Bright-Horizons-Family-Solutions,Infant Head Teacher,3.00,4.00,3.00,2.50,3.50
Bright-Horizons-Family-Solutions,Infant Lead Teacher,5.00,3.67,3.00,5.00,4.33
Bright-Horizons-Family-Solutions,Infant Primary teacher,4.00,3.67,3.00,3.00,3.00
Bright-Horizons-Family-Solutions,Infant Program Coordinator,4.00,2.50,1.00,2.50,2.50
Bright-Horizons-Family-Solutions,Infant Room Teacher,2.00,3.33,3.00,2.67,2.33
Bright-Horizons-Family-Solutions,Infant Teacher,3.58,3.27,3.56,3.40,3.35
Bright-Horizons-Family-Solutions,Infant Teacher -OCCS Qualified,4.00,3.50,5.00,2.50,4.00
Bright-Horizons-Family-Solutions,Infant Teacher/ Designated Director,5.00,2.00,3.00,5.00,5.00
Bright-Horizons-Family-Solutions,Infant and Toddler Teacher,3.00,4.00,3.75,1.75,3.00
Bright-Horizons-Family-Solutions,Infant program Education Coordinator,1.00,3.67,3.67,3.67,3.67
Bright-Horizons-Family-Solutions,Infant teacher,3.00,2.00,4.00,4.00,4.00
Bright-Horizons-Family-Solutions,Infant teacher ,1.00,4.00,3.50,3.00,3.50
Bright-Horizons-Family-Solutions,Infant/Toddler Teacher,5.00,3.17,3.17,4.00,3.33
Bright-Horizons-Family-Solutions,Infants,4.00,2.50,3.50,2.00,4.00
Bright-Horizons-Family-Solutions,Instructional Facilitator/ Preschool Teacher,5.00,3.14,4.00,2.86,3.00
