,Company,Title,Location,Rating,Work/Life Balance,Benefit,Security,Culture
1910,Brigham---Women-s-Hospital-BWH-,Billing and Coding Compliance Coordinator,Greater_Boston_Area,5.0,none,none,4,4
1911,Brigham---Women-s-Hospital-BWH-,Personal Care Assistant,Greater_Boston_Area,5.0,none,4,none,5
1912,Brigham---Women-s-Hospital-BWH-,Technical Research Assistant,Greater_Boston_Area,4.0,none,none,5,none
1913,Brigham---Women-s-Hospital-BWH-,Program Director,Greater_Boston_Area,5.0,none,5,5,none
1914,Brigham---Women-s-Hospital-BWH-,Medical Assistant Extern,Greater_Boston_Area,5.0,none,none,5,none
1915,Brigham---Women-s-Hospital-BWH-,Service Coordinator,Greater_Boston_Area,4.0,none,none,5,none
1916,Brigham---Women-s-Hospital-BWH-,Radiology Residency Program Coordinator,Greater_Boston_Area,5.0,4,none,none,4
1917,Brigham---Women-s-Hospital-BWH-,Senior Technical Research Assistant,Greater_Boston_Area,4.0,5,none,5,none
1918,Brigham---Women-s-Hospital-BWH-,transport,Greater_Boston_Area,3.0,none,none,5,4
1919,Brigham---Women-s-Hospital-BWH-,Unit Coordinator/Medical Intensive Care Unit 3/BC,Greater_Boston_Area,5.0,5,5,none,none
1920,Brigham---Women-s-Hospital-BWH-,Administrative Assistant/ Front End Staff,Greater_Boston_Area,4.0,3,none,3,none
1921,Brigham---Women-s-Hospital-BWH-,OR FACILITATOR,Greater_Boston_Area,5.0,none,5,none,5
1922,Brigham---Women-s-Hospital-BWH-,Postdoctoral Fellow,Greater_Boston_Area,5.0,4,none,none,none
1923,Brigham---Women-s-Hospital-BWH-,Assistant Director,Greater_Boston_Area,4.0,none,5,none,none
1924,Brigham---Women-s-Hospital-BWH-,Department Assistant,Greater_Boston_Area,5.0,none,5,none,4
1925,Brigham---Women-s-Hospital-BWH-,Registered Nurse,Greater_Boston_Area,4.0,none,none,5,5
1926,Brigham---Women-s-Hospital-BWH-,Administrative Assistant II,Greater_Boston_Area,3.0,4,none,5,none
1927,Brigham---Women-s-Hospital-BWH-,Medical Unit Secretary,Greater_Boston_Area,5.0,4,4,none,none
1928,Brigham---Women-s-Hospital-BWH-,PCCA BONE MARROW TRANSPLANT ICU,Greater_Boston_Area,5.0,5,5,none,none
1929,Brigham---Women-s-Hospital-BWH-,Project Coordinator,Greater_Boston_Area,4.0,none,5,none,5
1930,Brigham---Women-s-Hospital-BWH-,General Surgery Physician Assistant,Greater_Boston_Area,5.0,4,none,5,none
1931,Brigham---Women-s-Hospital-BWH-,Practice Assistant,Greater_Boston_Area,4.0,none,5,none,5
1932,Brigham---Women-s-Hospital-BWH-,Research Assistant,Greater_Boston_Area,3.0,none,none,none,5
1933,Brigham---Women-s-Hospital-BWH-,Guest Service Attendant,Greater_Boston_Area,1.0,4,none,4,none
1934,Brigham---Women-s-Hospital-BWH-,"Administrative Assistant, Cardiology Department",Greater_Boston_Area,4.0,5,none,5,none
1935,Brigham---Women-s-Hospital-BWH-,Student Nurse / Clinical Rotations,Greater_Boston_Area,5.0,5,none,none,5
1936,Brigham---Women-s-Hospital-BWH-,"Postdoctoral Research Fellow, Cambridge, USA",Greater_Boston_Area,5.0,5,none,5,none
1937,Brigham---Women-s-Hospital-BWH-,Research Fellow,Greater_Boston_Area,5.0,3,none,none,none
1938,Brigham---Women-s-Hospital-BWH-,Administrative Assistant/Practice Secretary,Greater_Boston_Area,3.0,none,5,none,none
1939,Brigham---Women-s-Hospital-BWH-,Assistant Director of Planned Giving,Greater_Boston_Area,4.0,3,none,none,4
1940,Brigham---Women-s-Hospital-BWH-,Unit Coordinator Medical ICU,Greater_Boston_Area,5.0,none,5,none,5
1941,Brigham---Women-s-Hospital-BWH-,Surgical Intensive Care RN,Greater_Boston_Area,5.0,none,5,4,none
1942,Brigham---Women-s-Hospital-BWH-,Schuster Transplant Center Externship,Greater_Boston_Area,4.0,none,none,5,5
1943,Brigham---Women-s-Hospital-BWH-,Health info services clerk/ Medical records Clerk,Greater_Boston_Area,4.0,none,4,none,none
1944,Brigham---Women-s-Hospital-BWH-,CENTRAL PROCESSING TECHNICIAN,Greater_Boston_Area,4.0,none,none,none,5
1945,Brigham---Women-s-Hospital-BWH-,Student Nurse / Clinical Rotations,Greater_Boston_Area,5.0,4,4,none,none
1946,Brigham---Women-s-Hospital-BWH-,Registered Nurse,Greater_Boston_Area,4.0,4,none,none,5
1947,Brigham---Women-s-Hospital-BWH-,Lab Manager,Greater_Boston_Area,5.0,none,none,5,5
1948,Brigham---Women-s-Hospital-BWH-,Research Coordinator II,Greater_Boston_Area,2.0,5,5,none,none
1949,Brigham---Women-s-Hospital-BWH-,Observer & Research Assistant,Greater_Boston_Area,5.0,5,none,none,5
1950,Brigham---Women-s-Hospital-BWH-,ESA/Medical Assistant/Phlebotomy,Greater_Boston_Area,4.0,4,none,none,none
1951,Brigham---Women-s-Hospital-BWH-,CARDIAC CATHETERIZATION TECHNOLOGIST,Greater_Boston_Area,5.0,4,5,none,none
1952,Brigham---Women-s-Hospital-BWH-,operating Room Strock,Greater_Boston_Area,1.0,none,5,none,5
1953,Brigham---Women-s-Hospital-BWH-,Medical Assistant Extern,Greater_Boston_Area,5.0,none,5,none,5
1954,Brigham---Women-s-Hospital-BWH-,Patient Care Assistant-Float,Greater_Boston_Area,3.0,5,none,none,none
1955,Brigham---Women-s-Hospital-BWH-,Medical Records Assistant,Greater_Boston_Area,5.0,2,none,4,none
1956,Brigham---Women-s-Hospital-BWH-,Personal Care Assistant,Greater_Boston_Area,5.0,3,none,none,none
1957,Brigham---Women-s-Hospital-BWH-,Health Unit Coordinator,Greater_Boston_Area,5.0,none,5,none,none
1958,Brigham---Women-s-Hospital-BWH-,Pharmacy Intern,Greater_Boston_Area,4.0,none,none,none,5
1959,Brigham---Women-s-Hospital-BWH-,Registered Nurse on a Neurology/Neurosurgery Unit,Greater_Boston_Area,5.0,none,none,5,none
1960,Brigham---Women-s-Hospital-BWH-,administrator,Greater_Boston_Area,4.0,5,none,none,none
1961,Brigham---Women-s-Hospital-BWH-,Research Assistant,Greater_Boston_Area,4.0,3,none,4,none
1962,Brigham---Women-s-Hospital-BWH-,Regulatory Document Specialist,Greater_Boston_Area,4.0,none,4,5,none
1963,Brigham---Women-s-Hospital-BWH-,Patient Care Assistant,Greater_Boston_Area,4.0,none,none,none,4
1964,Brigham---Women-s-Hospital-BWH-,Pharmacy Rotation Student (Ambulatory Care),Greater_Boston_Area,5.0,none,none,3,none
1965,Brigham---Women-s-Hospital-BWH-,Clinical Research Coordinator,Greater_Boston_Area,4.0,4,none,none,5
1966,Brigham---Women-s-Hospital-BWH-,Research Manager,Greater_Boston_Area,3.0,none,4,4,none
1967,Brigham---Women-s-Hospital-BWH-,Senior Research Assistant,Greater_Boston_Area,5.0,5,none,none,5
1968,Brigham---Women-s-Hospital-BWH-,Research Lab Manager,Greater_Boston_Area,3.0,none,none,5,none
1969,Brigham---Women-s-Hospital-BWH-,OR FACILITATOR,Greater_Boston_Area,5.0,none,none,5,5
1970,Brigham---Women-s-Hospital-BWH-,MAMMOGRAPHER Lee Bell Breast Imaging Center,Greater_Boston_Area,5.0,none,none,5,5
1971,Brigham---Women-s-Hospital-BWH-,Pharmacy Technician Stock Room Clerk,Greater_Boston_Area,5.0,none,4,4,none
1972,Brigham---Women-s-Hospital-BWH-,Health Unit Coordinator,Greater_Boston_Area,5.0,none,5,none,4
1973,Brigham---Women-s-Hospital-BWH-,Pharmacy Intern,Greater_Boston_Area,4.0,3,none,none,3
1974,Brigham---Women-s-Hospital-BWH-,Registered Nurse on a Neurology/Neurosurgery Unit,Greater_Boston_Area,5.0,none,4,5,none
1975,Brigham---Women-s-Hospital-BWH-,administrator,Greater_Boston_Area,4.0,5,5,none,5
1976,Brigham---Women-s-Hospital-BWH-,Research Assistant,Greater_Boston_Area,4.0,5,5,none,none
1977,Brigham---Women-s-Hospital-BWH-,Regulatory Document Specialist,Greater_Boston_Area,4.0,5,5,none,none
1978,Brigham---Women-s-Hospital-BWH-,Patient Care Assistant,Greater_Boston_Area,4.0,none,none,5,none
1979,Brigham---Women-s-Hospital-BWH-,Pharmacy Rotation Student (Ambulatory Care),Greater_Boston_Area,5.0,5,5,none,5
1980,Brigham---Women-s-Hospital-BWH-,Clinical Research Coordinator,Greater_Boston_Area,4.0,none,none,5,none
1981,Brigham---Women-s-Hospital-BWH-,Research Manager,Greater_Boston_Area,3.0,5,4,none,none
1982,Brigham---Women-s-Hospital-BWH-,Senior Research Assistant,Greater_Boston_Area,5.0,5,none,none,none
1983,Brigham---Women-s-Hospital-BWH-,Research Lab Manager,Greater_Boston_Area,3.0,5,5,none,5
1984,Brigham---Women-s-Hospital-BWH-,OR FACILITATOR,Greater_Boston_Area,5.0,4,5,none,none
1985,Brigham---Women-s-Hospital-BWH-,MAMMOGRAPHER Lee Bell Breast Imaging Center,Greater_Boston_Area,5.0,5,none,none,none
1986,Brigham---Women-s-Hospital-BWH-,Pharmacy Technician Stock Room Clerk,Greater_Boston_Area,5.0,5,none,5,none
1987,Brigham---Women-s-Hospital-BWH-,Central Transport Service,Greater_Boston_Area,5.0,2,5,none,3
1988,Brigham---Women-s-Hospital-BWH-,Medical Assistant/Phlebotomy,Greater_Boston_Area,5.0,none,none,none,5
1989,Brigham---Women-s-Hospital-BWH-,Lab Control Technician,Greater_Boston_Area,5.0,none,none,none,4
1990,Brigham---Women-s-Hospital-BWH-,Program Manager,Greater_Boston_Area,5.0,5,5,none,5
1991,Brigham---Women-s-Hospital-BWH-,Practice Assistant II (Surgical Coordinator),Greater_Boston_Area,4.0,4,none,none,5
1992,Brigham---Women-s-Hospital-BWH-,Personal Care Assistant,Greater_Boston_Area,5.0,3,none,none,none
1993,Brigham---Women-s-Hospital-BWH-,Central Processing Technician - Student,Greater_Boston_Area,5.0,none,none,none,5
1994,Brigham---Women-s-Hospital-BWH-,OB Nursing Clinical,Greater_Boston_Area,4.0,4,3,none,4
1995,Brigham---Women-s-Hospital-BWH-,Medical Assistant Extern,Greater_Boston_Area,5.0,none,none,none,5
1996,Brigham---Women-s-Hospital-BWH-,Biomedical Engineer,Greater_Boston_Area,5.0,none,5,5,none
1997,Brigham---Women-s-Hospital-BWH-,Patient Care Assistant,Greater_Boston_Area,4.0,5,none,5,none
1998,Brigham---Women-s-Hospital-BWH-,Research Assistant,Greater_Boston_Area,5.0,none,3,4,none
1999,Brigham---Women-s-Hospital-BWH-,Medical Assistant,Greater_Boston_Area,3.0,5,5,none,none
2000,Brigham---Women-s-Hospital-BWH-,Assistant Director of Planned Giving,Greater_Boston_Area,4.0,5,none,none,5
2001,Brigham---Women-s-Hospital-BWH-,Medical Records Clerk,Greater_Boston_Area,5.0,5,5,none,5
2002,Brigham---Women-s-Hospital-BWH-,Senior Administrative Assistant,Greater_Boston_Area,5.0,4,none,5,none
2003,Brigham---Women-s-Hospital-BWH-,Clinical Social Worker,Greater_Boston_Area,4.0,none,none,5,none
2004,Brigham---Women-s-Hospital-BWH-,Medical Transcriptionist,Greater_Boston_Area,2.0,5,5,none,5
2005,Brigham---Women-s-Hospital-BWH-,Surgical Intensive Care RN,Greater_Boston_Area,5.0,none,5,5,none
2006,Brigham---Women-s-Hospital-BWH-,Clinical Project Manager,Greater_Boston_Area,4.0,5,none,none,5
2007,Brigham---Women-s-Hospital-BWH-,Project Manager,Greater_Boston_Area,5.0,none,5,5,none
2008,Brigham---Women-s-Hospital-BWH-,PCCA BONE MARROW TRANSPLANT ICU,Greater_Boston_Area,5.0,4,5,none,4
2009,Brigham---Women-s-Hospital-BWH-,Emergency Services Assistant,Greater_Boston_Area,5.0,4,4,none,4
2010,Brigham---Women-s-Hospital-BWH-,Network Technician,Greater_Boston_Area,5.0,none,4,none,5
2011,Brigham---Women-s-Hospital-BWH-,Orthopedic Medical Assistant II,Greater_Boston_Area,3.0,4,none,none,none
2012,Brigham---Women-s-Hospital-BWH-,Orthopedic Medical Assistant II,Greater_Boston_Area,3.0,none,5,none,5
2013,Brigham---Women-s-Hospital-BWH-,Research Fellow,Greater_Boston_Area,5.0,none,none,none,4
2014,Brigham---Women-s-Hospital-BWH-,Research Coordinator/Assistant,Greater_Boston_Area,5.0,5,none,none,none
2015,Brigham---Women-s-Hospital-BWH-,"Administrative Assistant, Cardiology Department",Greater_Boston_Area,4.0,4,none,none,4
2016,Brigham---Women-s-Hospital-BWH-,Clinical Safety Associate,Greater_Boston_Area,3.0,none,5,none,none
2017,Brigham---Women-s-Hospital-BWH-,Administrative Assistant II,Greater_Boston_Area,4.0,none,5,3,none
2018,Brigham---Women-s-Hospital-BWH-,Registered Nurse,Greater_Boston_Area,5.0,3,5,none,4
2019,Brigham---Women-s-Hospital-BWH-,Administrative Assistant I,Greater_Boston_Area,5.0,none,4,none,none
2020,Brigham---Women-s-Hospital-BWH-,"Emergency Service Assistant, Emergency Department",Greater_Boston_Area,5.0,5,5,none,5
2021,Brigham---Women-s-Hospital-BWH-,Administrative Assistant/Practice Secretary,Greater_Boston_Area,3.0,5,5,none,5
2022,Brigham---Women-s-Hospital-BWH-,Postdoctoral Research Fellow,Greater_Boston_Area,4.0,none,none,3,3
2023,Brigham---Women-s-Hospital-BWH-,Surgical Technologist,Greater_Boston_Area,4.0,none,5,4,none
2024,Brigham---Women-s-Hospital-BWH-,Project Coordinator,Greater_Boston_Area,5.0,5,3,none,none
2025,Brigham---Women-s-Hospital-BWH-,Medical Assistant,Greater_Boston_Area,5.0,5,none,none,5
2026,Brigham---Women-s-Hospital-BWH-,Patient Escort,Greater_Boston_Area,4.0,5,none,none,none
2027,Brigham---Women-s-Hospital-BWH-,Student Nurse,Greater_Boston_Area,5.0,none,5,4,none
2028,Brigham---Women-s-Hospital-BWH-,EXTERNSHIP,Greater_Boston_Area,5.0,5,none,5,none
2029,Brigham---Women-s-Hospital-BWH-,Dietary Aide,Greater_Boston_Area,5.0,none,none,none,5
2030,Brigham---Women-s-Hospital-BWH-,Computer Systems Technician,Greater_Boston_Area,5.0,none,4,none,4
2031,Brigham---Women-s-Hospital-BWH-,Network Technician,Greater_Boston_Area,5.0,5,none,none,none
2032,Brigham---Women-s-Hospital-BWH-,Medical Lab Assistant,Greater_Boston_Area,3.0,none,5,none,5
2033,Brigham---Women-s-Hospital-BWH-,Billing and Coding Compliance Coordinator,Greater_Boston_Area,5.0,5,5,none,5
2034,Brigham---Women-s-Hospital-BWH-,Medical Assistant,Greater_Boston_Area,5.0,none,none,none,5
2035,Brigham---Women-s-Hospital-BWH-,Desktop Support,Greater_Boston_Area,5.0,5,none,none,5
2036,Brigham---Women-s-Hospital-BWH-,Senior Medical Assistant,Greater_Boston_Area,3.0,3,none,none,3
2037,Brigham---Women-s-Hospital-BWH-,Pharmacy Rotation Student (Ambulatory Care),Greater_Boston_Area,5.0,none,5,none,5
2038,Brigham---Women-s-Hospital-BWH-,Senior Administrative Assistant,Greater_Boston_Area,3.0,3,none,none,none
2039,Brigham---Women-s-Hospital-BWH-,Grant Administration,Greater_Boston_Area,5.0,5,none,5,none
2040,Brigham---Women-s-Hospital-BWH-,Emergency Services Assistant,Greater_Boston_Area,5.0,5,5,none,4
2041,Brigham---Women-s-Hospital-BWH-,Material Management Supervisor,Greater_Boston_Area,5.0,none,none,none,none
2042,Brigham---Women-s-Hospital-BWH-,Clinical Lab Technician,Greater_Boston_Area,5.0,none,none,5,5
2043,Brigham---Women-s-Hospital-BWH-,Central Processing Intern,Greater_Boston_Area,5.0,none,none,none,5
2044,Brigham---Women-s-Hospital-BWH-,Surgical technologist extern,Greater_Boston_Area,4.0,none,none,5,5
2045,Brigham---Women-s-Hospital-BWH-,Unit Coordinator Floor,Greater_Boston_Area,3.0,none,5,5,none
2046,Brigham---Women-s-Hospital-BWH-,Grants & Contracts Administrator,Greater_Boston_Area,5.0,5,none,5,none
2047,Brigham---Women-s-Hospital-BWH-,Senior Research Assistant,Greater_Boston_Area,4.0,5,5,none,5
2048,Brigham---Women-s-Hospital-BWH-,Colorectal Cancer Screening Specialist,Greater_Boston_Area,4.0,none,none,4,4
2049,Brigham---Women-s-Hospital-BWH-,Technical Research Assistant II,Greater_Boston_Area,4.0,5,5,none,5
2050,Brigham---Women-s-Hospital-BWH-,Clinical Research Manager,Greater_Boston_Area,5.0,none,5,none,none
2051,Brigham---Women-s-Hospital-BWH-,Research Associate,Greater_Boston_Area,3.0,none,none,none,5
2052,Brigham---Women-s-Hospital-BWH-,Practice Secretary,Greater_Boston_Area,5.0,none,5,none,5
2053,Brigham---Women-s-Hospital-BWH-,Research Coordinator,Greater_Boston_Area,4.0,3,3,none,4
2054,Brigham---Women-s-Hospital-BWH-,Administrative Assistant,Greater_Boston_Area,4.0,none,none,4,5
2055,Brigham---Women-s-Hospital-BWH-,CT TECHNOLOGIST,Greater_Boston_Area,5.0,none,5,none,5
2056,Brigham---Women-s-Hospital-BWH-,Practice Assistant II (Surgical Coordinator),Greater_Boston_Area,4.0,none,5,none,none
2057,Brigham---Women-s-Hospital-BWH-,Unit Coordinator,Greater_Boston_Area,4.0,none,none,none,5
2058,Brigham---Women-s-Hospital-BWH-,General Surgery Physician Assistant,Greater_Boston_Area,5.0,5,none,5,none
2059,Brigham---Women-s-Hospital-BWH-,Pharmacy Intern,Greater_Boston_Area,4.0,none,4,none,5
2060,Brigham---Women-s-Hospital-BWH-,Billing and Compliance Project Manager,Greater_Boston_Area,5.0,5,5,none,5
2061,Brigham---Women-s-Hospital-BWH-,RN Providing,Greater_Boston_Area,4.0,none,none,5,5
2062,Brigham---Women-s-Hospital-BWH-,Office Assistant,Greater_Boston_Area,3.0,5,none,none,none
2063,Brigham---Women-s-Hospital-BWH-,"Research Assistant II, TIMI Study Group",Greater_Boston_Area,5.0,5,5,none,5
2064,Brigham---Women-s-Hospital-BWH-,Biomedical Engineer,Greater_Boston_Area,5.0,none,none,5,none
2065,Brigham---Women-s-Hospital-BWH-,Lab Control Technician,Greater_Boston_Area,5.0,none,4,5,none
2066,Brigham---Women-s-Hospital-BWH-,Patient Care Assistant (Temporary),Greater_Boston_Area,5.0,4,5,none,none
2067,Brigham---Women-s-Hospital-BWH-,"Emergency Services Assistant, Emergency Department",Greater_Boston_Area,5.0,none,none,4,4
2068,Brigham---Women-s-Hospital-BWH-,Program Manager,Greater_Boston_Area,5.0,none,none,5,none
2069,Brigham---Women-s-Hospital-BWH-,Medical Secretary/Administrative Assistant,Greater_Boston_Area,3.0,none,5,none,none
2070,Brigham---Women-s-Hospital-BWH-,Business Specialist,Greater_Boston_Area,4.0,none,5,none,5
2071,Brigham---Women-s-Hospital-BWH-,Secretary,Greater_Boston_Area,5.0,none,5,5,none
2072,Brigham---Women-s-Hospital-BWH-,Registration Administrator,Greater_Boston_Area,5.0,none,none,5,5
2073,Brigham---Women-s-Hospital-BWH-,Social Work Intern,Greater_Boston_Area,5.0,none,none,none,5
2074,Brigham---Women-s-Hospital-BWH-,Research Technician,Greater_Boston_Area,3.0,none,4,5,none
2075,Brigham---Women-s-Hospital-BWH-,"Medical Administrative Assistant, OB/GYN",Greater_Boston_Area,4.0,none,none,none,4
2076,Brigham---Women-s-Hospital-BWH-,Medical Assistant Extern,Greater_Boston_Area,5.0,none,5,5,none
2077,Brigham---Women-s-Hospital-BWH-,Computer Systems Technician,Greater_Boston_Area,5.0,none,none,none,1
2078,Brigham---Women-s-Hospital-BWH-,Clinical Research Manager,Greater_Boston_Area,5.0,4,5,none,5
2079,Brigham---Women-s-Hospital-BWH-,CARDIAC CATHETERIZATION TECHNOLOGIST,Greater_Boston_Area,5.0,none,none,5,5
2080,Brigham---Women-s-Hospital-BWH-,CREDENTIALING ADMINISTRATOR,Greater_Boston_Area,4.0,none,none,5,none
2081,Brigham---Women-s-Hospital-BWH-,Practice Assistant II,Greater_Boston_Area,4.0,5,5,none,5
2082,Brigham---Women-s-Hospital-BWH-,Patient Care Assistant (Temporary),Greater_Boston_Area,5.0,none,none,4,5
2083,Brigham---Women-s-Hospital-BWH-,Network Technician,Greater_Boston_Area,5.0,none,none,2,3
2084,Brigham---Women-s-Hospital-BWH-,Operator Services,Greater_Boston_Area,4.0,4,5,5,5
2085,Brigham---Women-s-Hospital-BWH-,Patient Care Assistant-Float,Greater_Boston_Area,3.0,5,5,5,5
2086,Brigham---Women-s-Hospital-BWH-,Research Lab Manager,Greater_Boston_Area,3.0,none,5,5,none
2087,Brigham---Women-s-Hospital-BWH-,Unit Coordinator Medical ICU,Greater_Boston_Area,5.0,none,5,none,none
2088,Brigham---Women-s-Hospital-BWH-,Research Assistant,Greater_Boston_Area,5.0,5,none,5,none
2089,Brigham---Women-s-Hospital-BWH-,Research Coordinator,Greater_Boston_Area,4.0,none,none,5,none
2090,Brigham---Women-s-Hospital-BWH-,Senior Research Assistant,Greater_Boston_Area,5.0,5,none,none,5
2091,Brigham---Women-s-Hospital-BWH-,Research Assistant,Greater_Boston_Area,4.0,4,none,5,none
2092,Brigham---Women-s-Hospital-BWH-,Research Trainee,Greater_Boston_Area,3.0,4,none,5,none
2093,Brigham---Women-s-Hospital-BWH-,Control Room Operator,Greater_Boston_Area,5.0,none,5,none,5
2094,Brigham---Women-s-Hospital-BWH-,Research Lab Assistant,Greater_Boston_Area,3.0,4,4,none,none
2095,Brigham---Women-s-Hospital-BWH-,Nurse in Charge,Greater_Boston_Area,5.0,4,none,none,5
2096,Brigham---Women-s-Hospital-BWH-,Project Coordinator,Greater_Boston_Area,5.0,none,none,none,5
2097,Brigham---Women-s-Hospital-BWH-,Office Assistant,Greater_Boston_Area,3.0,none,5,none,none
2098,Brigham---Women-s-Hospital-BWH-,CTS/PAS (Volunteer),Greater_Boston_Area,4.0,none,4,none,none
2099,Brigham---Women-s-Hospital-BWH-,Histologist,Greater_Boston_Area,3.0,5,5,none,5
2100,Brigham---Women-s-Hospital-BWH-,Nurse,Greater_Boston_Area,5.0,none,none,3,none
2101,Brigham---Women-s-Hospital-BWH-,Medical Assistant Extern,Greater_Boston_Area,5.0,4,none,5,none
2102,Brigham---Women-s-Hospital-BWH-,Laboratory Assistant,Greater_Boston_Area,5.0,none,none,5,none
2103,Brigham---Women-s-Hospital-BWH-,Research Coordinator II,Greater_Boston_Area,2.0,5,5,none,none
2104,Brigham---Women-s-Hospital-BWH-,Medical Assistant II / Phlebotomist,Greater_Boston_Area,5.0,none,5,none,5
2105,Brigham---Women-s-Hospital-BWH-,Executive Assistant,Greater_Boston_Area,5.0,none,5,none,none
2106,Brigham---Women-s-Hospital-BWH-,Executive Assistant,Greater_Boston_Area,5.0,4,none,4,none
2107,Bright Horizons Family Solutions,Infants,Lexington,4.0,none,5,none,none
2108,Bright Horizons Family Solutions,Infant Teacher,Greater_Boston_Area,2.0,4,5,none,4
